X,Y
2.195654106132262,-4.308779840864487
6.543555929294193,-4.827983856058206
5.822212715436228,-1.6934400093590731
3.369185369138571,-8.417196130794789
3.775982552943776,-6.004971412176888
10.420457525851198,-0.940373740244173
3.7566065915887887,2.9041521374290467
15.041354405413976,2.461845487026212
6.459904474901672,1.3666824289365598
6.791129218314853,5.703960464037569
10.096825338425322,4.454896034750799
9.139918459965548,1.336539439259713
7.765466506774557,3.585959540406932
12.437702964532093,2.530289747132197
3.1672244963155904,7.745590042803307
6.373611407928846,10.385848786318537
0.972796215089647,5.307266088366
10.474374666950416,10.567031177884894
15.067821059826843,8.0623609474231
13.818147319544813,5.471754984522533
