X,Y
13.191307458238768,-73.31524631177412
27.591840037735246,-54.265584256611056
-4.246525007214003,-38.14926425130975
13.09570569549339,-97.25299364537068
44.230718245666964,-80.5095958301115
39.75829410569264,4.146025725213224
7.081551865259892,19.551536482832194
-47.43357291897856,-19.17274662039667
40.291792090490894,37.680837763833495
41.822113972299874,67.77729040551972
63.5991433232449,47.388649957309525
59.06952812904692,24.799297271141356
18.929458203757807,41.88672115138958
-22.51000132550571,5.7392629310449665
-23.89429408657051,38.57702491096587
-60.49667193451995,58.22759480985016
-0.19692420290920915,0.10720205156248441
-91.2518005843823,44.01526400494437
-85.73448631983591,7.511227480901788
-61.758408305400714,-0.7750615068132651
