X,Y
0.5710760040815481,0.306095626196646
0.48078479857067813,0.5416964191357113
0.2436748200770346,0.34096207824882435
0.26819216370000526,0.6765314715325392
-0.48586706225201226,0.4670444243669927
-0.32163564327280497,0.31542656585484347
-0.35298178520742407,0.12981617053137298
-0.6813408418884053,0.4327733047710532
-0.6277793719415625,0.20182448523268076
0.09895311647677307,-0.22339639750056695
-0.12437556319483349,-0.1622448282189369
-0.029626322437872023,0.11629738655723677
0.377730241212859,-0.7594674448875286
-0.10172592407609046,-0.8191715205101577
0.11950643309626265,-0.5641877413107095
0.5654149370558439,-1.0
